date,magnet_strike,gex_score,orderflow_score,hybrid_score,confidence,actual_close_distance,was_pin,magnet_accuracy
2025-10-20,5250,1.0,1.0,1.0,HIGH,0.20617384573779418,True,1
2025-10-21,5250,1.0,1.0,1.0,HIGH,10.61399733988219,False,0
2025-10-21,5245,1.0,1.0,1.0,HIGH,5.613997339882189,False,0
2025-10-21,5245,1.0,1.0,1.0,HIGH,5.613997339882189,False,0
2025-10-21,5245,1.0,1.0,1.0,HIGH,5.613997339882189,False,0
2025-10-21,5240,1.0,1.0,1.0,HIGH,0.6139973398821894,True,1
2025-10-21,5240,1.0,1.0,1.0,HIGH,0.6139973398821894,True,1
2025-10-21,5240,1.0,1.0,1.0,HIGH,0.6139973398821894,True,1
2025-10-22,5260,1.0,1.0,1.0,HIGH,1.785917980542763,True,1
2025-10-22,5260,1.0,1.0,1.0,HIGH,1.785917980542763,True,1
2025-10-22,5260,1.0,1.0,1.0,HIGH,1.785917980542763,True,1
2025-10-22,5260,1.0,1.0,1.0,HIGH,1.785917980542763,True,1
2025-10-22,5260,1.0,1.0,1.0,HIGH,1.785917980542763,True,1
2025-10-22,5260,1.0,1.0,1.0,HIGH,1.785917980542763,True,1
2025-10-22,5260,1.0,1.0,1.0,HIGH,1.785917980542763,True,1
2025-10-23,5255,1.0,1.0,1.0,HIGH,0.8559750729182269,True,1
2025-10-23,5255,1.0,1.0,1.0,HIGH,0.8559750729182269,True,1
2025-10-23,5255,1.0,1.0,1.0,HIGH,0.8559750729182269,True,1
2025-10-23,5255,1.0,1.0,1.0,HIGH,0.8559750729182269,True,1
2025-10-23,5260,1.0,1.0,1.0,HIGH,4.144024927081773,True,1
2025-10-23,5255,1.0,1.0,1.0,HIGH,0.8559750729182269,True,1
2025-10-23,5255,1.0,1.0,1.0,HIGH,0.8559750729182269,True,1
2025-10-24,5255,1.0,1.0,1.0,HIGH,2.1704281481852377,True,1
2025-10-24,5255,1.0,1.0,1.0,HIGH,2.1704281481852377,True,1
2025-10-24,5250,1.0,1.0,1.0,HIGH,2.8295718518147623,True,1
2025-10-24,5250,1.0,1.0,1.0,HIGH,2.8295718518147623,True,1
2025-10-24,5255,1.0,1.0,1.0,HIGH,2.1704281481852377,True,1
2025-10-24,5250,1.0,1.0,1.0,HIGH,2.8295718518147623,True,1
2025-10-24,5255,1.0,1.0,1.0,HIGH,2.1704281481852377,True,1
2025-10-25,5255,1.0,1.0,1.0,HIGH,3.5897086654213126,True,1
2025-10-25,5250,1.0,1.0,1.0,HIGH,1.4102913345786874,True,1
2025-10-25,5250,1.0,1.0,1.0,HIGH,1.4102913345786874,True,1
2025-10-25,5250,1.0,1.0,1.0,HIGH,1.4102913345786874,True,1
2025-10-25,5245,1.0,1.0,1.0,HIGH,6.410291334578687,False,0
2025-10-25,5250,1.0,1.0,1.0,HIGH,1.4102913345786874,True,1
2025-10-25,5250,1.0,1.0,1.0,HIGH,1.4102913345786874,True,1
2025-10-26,5255,1.0,1.0,1.0,HIGH,1.011748419405194,True,1
2025-10-26,5255,1.0,1.0,1.0,HIGH,1.011748419405194,True,1
2025-10-26,5255,1.0,1.0,1.0,HIGH,1.011748419405194,True,1
2025-10-26,5255,1.0,1.0,1.0,HIGH,1.011748419405194,True,1
2025-10-26,5250,1.0,1.0,1.0,HIGH,6.011748419405194,False,0
2025-10-26,5255,1.0,1.0,1.0,HIGH,1.011748419405194,True,1
2025-10-26,5255,1.0,1.0,1.0,HIGH,1.011748419405194,True,1
2025-10-27,5250,1.0,1.0,1.0,HIGH,10.918950294797469,False,0
2025-10-27,5255,1.0,1.0,1.0,HIGH,5.918950294797469,False,0
2025-10-27,5255,1.0,1.0,1.0,HIGH,5.918950294797469,False,0
2025-10-27,5255,1.0,1.0,1.0,HIGH,5.918950294797469,False,0
2025-10-27,5255,1.0,1.0,1.0,HIGH,5.918950294797469,False,0
2025-10-27,5260,1.0,1.0,1.0,HIGH,0.9189502947974688,True,1
2025-10-27,5260,1.0,1.0,1.0,HIGH,0.9189502947974688,True,1
2025-10-28,5255,1.0,1.0,1.0,HIGH,2.6116647524122527,True,1
2025-10-28,5250,1.0,1.0,1.0,HIGH,2.3883352475877473,True,1
2025-10-28,5255,1.0,1.0,1.0,HIGH,2.6116647524122527,True,1
2025-10-28,5255,1.0,1.0,1.0,HIGH,2.6116647524122527,True,1
2025-10-28,5255,1.0,1.0,1.0,HIGH,2.6116647524122527,True,1
2025-10-28,5250,1.0,1.0,1.0,HIGH,2.3883352475877473,True,1
2025-10-28,5250,1.0,1.0,1.0,HIGH,2.3883352475877473,True,1
2025-10-29,5265,1.0,1.0,1.0,HIGH,0.6681389860677882,True,1
2025-10-29,5265,1.0,1.0,1.0,HIGH,0.6681389860677882,True,1
2025-10-29,5265,1.0,1.0,1.0,HIGH,0.6681389860677882,True,1
2025-10-29,5265,1.0,1.0,1.0,HIGH,0.6681389860677882,True,1
2025-10-29,5265,1.0,1.0,1.0,HIGH,0.6681389860677882,True,1
2025-10-29,5265,1.0,1.0,1.0,HIGH,0.6681389860677882,True,1
2025-10-29,5265,1.0,1.0,1.0,HIGH,0.6681389860677882,True,1
2025-10-30,5270,1.0,1.0,1.0,HIGH,2.2872952907282524,True,1
2025-10-30,5270,1.0,1.0,1.0,HIGH,2.2872952907282524,True,1
2025-10-30,5270,1.0,1.0,1.0,HIGH,2.2872952907282524,True,1
2025-10-30,5270,1.0,1.0,1.0,HIGH,2.2872952907282524,True,1
2025-10-30,5270,1.0,1.0,1.0,HIGH,2.2872952907282524,True,1
2025-10-30,5275,1.0,1.0,1.0,HIGH,2.7127047092717476,True,1
2025-10-30,5270,1.0,1.0,1.0,HIGH,2.2872952907282524,True,1
2025-10-31,5285,1.0,1.0,1.0,HIGH,4.92813102501259,True,1
2025-10-31,5280,1.0,1.0,1.0,HIGH,0.07186897498741018,True,1
2025-10-31,5285,1.0,1.0,1.0,HIGH,4.92813102501259,True,1
2025-10-31,5285,1.0,1.0,1.0,HIGH,4.92813102501259,True,1
2025-10-31,5285,1.0,1.0,1.0,HIGH,4.92813102501259,True,1
2025-10-31,5285,1.0,1.0,1.0,HIGH,4.92813102501259,True,1
2025-10-31,5280,1.0,1.0,1.0,HIGH,0.07186897498741018,True,1
2025-11-01,5280,1.0,1.0,1.0,HIGH,5.67929806614211,False,0
2025-11-01,5280,1.0,1.0,1.0,HIGH,5.67929806614211,False,0
2025-11-01,5280,1.0,1.0,1.0,HIGH,5.67929806614211,False,0
2025-11-01,5280,1.0,1.0,1.0,HIGH,5.67929806614211,False,0
2025-11-01,5280,1.0,1.0,1.0,HIGH,5.67929806614211,False,0
2025-11-01,5285,1.0,1.0,1.0,HIGH,0.6792980661421097,True,1
2025-11-01,5285,1.0,1.0,1.0,HIGH,0.6792980661421097,True,1
2025-11-02,5290,1.0,1.0,1.0,HIGH,0.09432097242824966,True,1
2025-11-02,5285,1.0,1.0,1.0,HIGH,5.09432097242825,True,1
2025-11-02,5290,1.0,1.0,1.0,HIGH,0.09432097242824966,True,1
2025-11-02,5290,1.0,1.0,1.0,HIGH,0.09432097242824966,True,1
2025-11-02,5290,1.0,1.0,1.0,HIGH,0.09432097242824966,True,1
2025-11-02,5290,1.0,1.0,1.0,HIGH,0.09432097242824966,True,1
2025-11-02,5290,1.0,1.0,1.0,HIGH,0.09432097242824966,True,1
2025-11-03,5290,1.0,1.0,1.0,HIGH,10.331486164212038,False,0
2025-11-03,5285,1.0,1.0,1.0,HIGH,5.331486164212038,False,0
2025-11-03,5285,1.0,1.0,1.0,HIGH,5.331486164212038,False,0
2025-11-03,5285,1.0,1.0,1.0,HIGH,5.331486164212038,False,0
2025-11-03,5285,1.0,1.0,1.0,HIGH,5.331486164212038,False,0
2025-11-03,5280,1.0,1.0,1.0,HIGH,0.3314861642120377,True,1
2025-11-03,5280,1.0,1.0,1.0,HIGH,0.3314861642120377,True,1
2025-11-04,5280,1.0,1.0,1.0,HIGH,3.0891563921213674,True,1
2025-11-04,5285,1.0,1.0,1.0,HIGH,1.9108436078786326,True,1
2025-11-04,5285,1.0,1.0,1.0,HIGH,1.9108436078786326,True,1
2025-11-04,5285,1.0,1.0,1.0,HIGH,1.9108436078786326,True,1
2025-11-04,5280,1.0,1.0,1.0,HIGH,3.0891563921213674,True,1
2025-11-04,5280,1.0,1.0,1.0,HIGH,3.0891563921213674,True,1
2025-11-04,5285,1.0,1.0,1.0,HIGH,1.9108436078786326,True,1
2025-11-05,5275,1.0,1.0,1.0,HIGH,3.392197707467858,True,1
2025-11-05,5275,1.0,1.0,1.0,HIGH,3.392197707467858,True,1
2025-11-05,5275,1.0,1.0,1.0,HIGH,3.392197707467858,True,1
2025-11-05,5275,1.0,1.0,1.0,HIGH,3.392197707467858,True,1
2025-11-05,5275,1.0,1.0,1.0,HIGH,3.392197707467858,True,1
2025-11-05,5275,1.0,1.0,1.0,HIGH,3.392197707467858,True,1
2025-11-05,5270,1.0,1.0,1.0,HIGH,1.607802292532142,True,1
2025-11-06,5275,1.0,1.0,1.0,HIGH,9.834176668210603,False,0
2025-11-06,5270,1.0,1.0,1.0,HIGH,4.834176668210603,True,1
2025-11-06,5270,1.0,1.0,1.0,HIGH,4.834176668210603,True,1
2025-11-06,5265,1.0,1.0,1.0,HIGH,0.16582333178939734,True,1
2025-11-06,5265,1.0,1.0,1.0,HIGH,0.16582333178939734,True,1
2025-11-06,5270,1.0,1.0,1.0,HIGH,4.834176668210603,True,1
2025-11-06,5265,1.0,1.0,1.0,HIGH,0.16582333178939734,True,1
2025-11-07,5260,1.0,1.0,1.0,HIGH,5.027399966935263,True,1
2025-11-07,5260,1.0,1.0,1.0,HIGH,5.027399966935263,True,1
2025-11-07,5260,1.0,1.0,1.0,HIGH,5.027399966935263,True,1
2025-11-07,5260,1.0,1.0,1.0,HIGH,5.027399966935263,True,1
2025-11-07,5260,1.0,1.0,1.0,HIGH,5.027399966935263,True,1
2025-11-07,5255,1.0,1.0,1.0,HIGH,0.027399966935263365,True,1
2025-11-07,5255,1.0,1.0,1.0,HIGH,0.027399966935263365,True,1
2025-11-08,5270,1.0,1.0,1.0,HIGH,2.4004670832237025,True,1
2025-11-08,5270,1.0,1.0,1.0,HIGH,2.4004670832237025,True,1
2025-11-08,5275,1.0,1.0,1.0,HIGH,7.4004670832237025,False,0
2025-11-08,5270,1.0,1.0,1.0,HIGH,2.4004670832237025,True,1
2025-11-08,5270,1.0,1.0,1.0,HIGH,2.4004670832237025,True,1
2025-11-08,5270,1.0,1.0,1.0,HIGH,2.4004670832237025,True,1
2025-11-08,5270,1.0,1.0,1.0,HIGH,2.4004670832237025,True,1
2025-11-09,5280,1.0,1.0,1.0,HIGH,2.539595705606189,True,1
2025-11-09,5280,1.0,1.0,1.0,HIGH,2.539595705606189,True,1
2025-11-09,5275,1.0,1.0,1.0,HIGH,2.460404294393811,True,1
2025-11-09,5280,1.0,1.0,1.0,HIGH,2.539595705606189,True,1
2025-11-09,5275,1.0,1.0,1.0,HIGH,2.460404294393811,True,1
2025-11-09,5275,1.0,1.0,1.0,HIGH,2.460404294393811,True,1
2025-11-09,5275,1.0,1.0,1.0,HIGH,2.460404294393811,True,1
2025-11-10,5275,1.0,1.0,1.0,HIGH,1.328648043461726,True,1
2025-11-10,5270,1.0,1.0,1.0,HIGH,6.328648043461726,False,0
2025-11-10,5275,1.0,1.0,1.0,HIGH,1.328648043461726,True,1
2025-11-10,5275,1.0,1.0,1.0,HIGH,1.328648043461726,True,1
2025-11-10,5275,1.0,1.0,1.0,HIGH,1.328648043461726,True,1
2025-11-10,5275,1.0,1.0,1.0,HIGH,1.328648043461726,True,1
2025-11-10,5275,1.0,1.0,1.0,HIGH,1.328648043461726,True,1
2025-11-11,5275,1.0,1.0,1.0,HIGH,5.809721659585193,False,0
2025-11-11,5275,1.0,1.0,1.0,HIGH,5.809721659585193,False,0
2025-11-11,5280,1.0,1.0,1.0,HIGH,0.8097216595851933,True,1
2025-11-11,5280,1.0,1.0,1.0,HIGH,0.8097216595851933,True,1
2025-11-11,5280,1.0,1.0,1.0,HIGH,0.8097216595851933,True,1
2025-11-11,5280,1.0,1.0,1.0,HIGH,0.8097216595851933,True,1
2025-11-11,5280,1.0,1.0,1.0,HIGH,0.8097216595851933,True,1
2025-11-12,5290,1.0,1.0,1.0,HIGH,1.2036087309243158,True,1
2025-11-12,5290,1.0,1.0,1.0,HIGH,1.2036087309243158,True,1
2025-11-12,5290,1.0,1.0,1.0,HIGH,1.2036087309243158,True,1
2025-11-12,5295,1.0,1.0,1.0,HIGH,3.7963912690756842,True,1
2025-11-12,5295,1.0,1.0,1.0,HIGH,3.7963912690756842,True,1
2025-11-12,5290,1.0,1.0,1.0,HIGH,1.2036087309243158,True,1
2025-11-12,5290,1.0,1.0,1.0,HIGH,1.2036087309243158,True,1
2025-11-13,5295,1.0,1.0,1.0,HIGH,2.467105469562739,True,1
2025-11-13,5300,1.0,1.0,1.0,HIGH,7.467105469562739,False,0
2025-11-13,5295,1.0,1.0,1.0,HIGH,2.467105469562739,True,1
2025-11-13,5295,1.0,1.0,1.0,HIGH,2.467105469562739,True,1
2025-11-13,5300,1.0,1.0,1.0,HIGH,7.467105469562739,False,0
2025-11-13,5300,1.0,1.0,1.0,HIGH,7.467105469562739,False,0
2025-11-13,5295,1.0,1.0,1.0,HIGH,2.467105469562739,True,1
2025-11-14,5290,1.0,1.0,1.0,HIGH,2.0506744105887265,True,1
2025-11-14,5290,1.0,1.0,1.0,HIGH,2.0506744105887265,True,1
2025-11-14,5290,1.0,1.0,1.0,HIGH,2.0506744105887265,True,1
2025-11-14,5290,1.0,1.0,1.0,HIGH,2.0506744105887265,True,1
2025-11-14,5290,1.0,1.0,1.0,HIGH,2.0506744105887265,True,1
2025-11-14,5290,1.0,1.0,1.0,HIGH,2.0506744105887265,True,1
2025-11-14,5290,1.0,1.0,1.0,HIGH,2.0506744105887265,True,1
2025-11-15,5305,1.0,1.0,1.0,HIGH,6.4876430611539035,False,0
2025-11-15,5305,1.0,1.0,1.0,HIGH,6.4876430611539035,False,0
2025-11-15,5305,1.0,1.0,1.0,HIGH,6.4876430611539035,False,0
2025-11-15,5310,1.0,1.0,1.0,HIGH,1.4876430611539035,True,1
2025-11-15,5310,1.0,1.0,1.0,HIGH,1.4876430611539035,True,1
2025-11-15,5310,1.0,1.0,1.0,HIGH,1.4876430611539035,True,1
2025-11-15,5310,1.0,1.0,1.0,HIGH,1.4876430611539035,True,1
2025-11-16,5315,1.0,1.0,1.0,HIGH,4.52193329014699,True,1
2025-11-16,5320,1.0,1.0,1.0,HIGH,0.47806670985301025,True,1
2025-11-16,5320,1.0,1.0,1.0,HIGH,0.47806670985301025,True,1
2025-11-16,5320,1.0,1.0,1.0,HIGH,0.47806670985301025,True,1
2025-11-16,5320,1.0,1.0,1.0,HIGH,0.47806670985301025,True,1
2025-11-16,5320,1.0,1.0,1.0,HIGH,0.47806670985301025,True,1
2025-11-16,5320,1.0,1.0,1.0,HIGH,0.47806670985301025,True,1
2025-11-17,5320,1.0,1.0,1.0,HIGH,2.396327305221348,True,1
2025-11-17,5320,1.0,1.0,1.0,HIGH,2.396327305221348,True,1
2025-11-17,5320,1.0,1.0,1.0,HIGH,2.396327305221348,True,1
2025-11-17,5320,1.0,1.0,1.0,HIGH,2.396327305221348,True,1
2025-11-17,5320,1.0,1.0,1.0,HIGH,2.396327305221348,True,1
2025-11-17,5315,1.0,1.0,1.0,HIGH,2.603672694778652,True,1
2025-11-17,5320,1.0,1.0,1.0,HIGH,2.396327305221348,True,1
2025-11-18,5310,1.0,1.0,1.0,HIGH,0.3310617496554187,True,1
2025-11-18,5315,1.0,1.0,1.0,HIGH,5.331061749655419,False,0
2025-11-18,5315,1.0,1.0,1.0,HIGH,5.331061749655419,False,0
2025-11-18,5315,1.0,1.0,1.0,HIGH,5.331061749655419,False,0
2025-11-18,5310,1.0,1.0,1.0,HIGH,0.3310617496554187,True,1
2025-11-18,5310,1.0,1.0,1.0,HIGH,0.3310617496554187,True,1
2025-11-18,5310,1.0,1.0,1.0,HIGH,0.3310617496554187,True,1
2025-11-19,5320,1.0,1.0,1.0,HIGH,3.100141142666871,True,1
2025-11-19,5320,1.0,1.0,1.0,HIGH,3.100141142666871,True,1
2025-11-19,5325,1.0,1.0,1.0,HIGH,1.899858857333129,True,1
2025-11-19,5325,1.0,1.0,1.0,HIGH,1.899858857333129,True,1
2025-11-19,5325,1.0,1.0,1.0,HIGH,1.899858857333129,True,1
2025-11-19,5325,1.0,1.0,1.0,HIGH,1.899858857333129,True,1
2025-11-19,5325,1.0,1.0,1.0,HIGH,1.899858857333129,True,1
2025-11-20,5335,1.0,1.0,1.0,HIGH,2.8301526776103856,True,1
